client_id,subscribe
2986,0.2297071057397431
29710,0.16021735415393787
38938,0.6677071802238489
31313,0.28698621164740756
24173,0.2732629155428047
14426,0.9483924297468996
40159,0.3310635585002172
12301,0.16021735415393787
9640,0.09546131180923347
19742,0.9059506127506984
5967,0.09546131180923347
25559,0.28698621164740756
34976,0.19985021007491025
38126,0.6406987240864731
17369,0.18968682202655338
40632,0.18968682202655338
37544,0.2297071057397431
11284,0.19985021007491025
36717,0.19391389581188875
14536,0.23545377731839895
26503,0.18968682202655338
22763,0.16021735415393787
32953,0.1381070763358641
413,0.7276641422027501
10762,0.19985021007491025
14745,0.23545377731839895
25946,0.5111229840054804
14804,0.7583242073560815
6790,0.12794752303818008
30453,0.15229601116187233
27455,0.620148835035205
29826,0.10424587199509285
13689,0.12794752303818008
13795,0.3310635585002172
1835,0.9131861091194103
41043,0.23545377731839895
10563,0.4361670499288965
38265,0.4361670499288965
10848,0.09546131180923347
41155,0.15229601116187233
22925,0.09546131180923347
28583,0.15229601116187233
29133,0.1586775691562246
7588,0.15229601116187233
5242,0.9218994804026257
11667,0.16021735415393787
22369,0.2297071057397431
5409,0.19985021007491025
25931,0.41950725186372945
19851,0.19985021007491025
17993,0.5816303273055413
6007,0.41950725186372945
38467,0.9059506127506984
27753,0.5477878787026282
32117,0.4361670499288965
38191,0.3310635585002172
3984,0.2128878902079619
22119,0.09546131180923347
6333,0.18968682202655338
2894,0.2297071057397431
23883,0.19985021007491025
27380,0.12794752303818008
25244,0.34202769647562403
4913,0.12794752303818008
13238,0.18968682202655338
36086,0.2297071057397431
11187,0.12794752303818008
16635,0.34202769647562403
38210,0.41950725186372945
6312,0.41950725186372945
24671,0.23545377731839895
34134,0.4361670499288965
40160,0.16459704809191456
20698,0.18968682202655338
79,0.16021735415393787
4518,0.12794752303818008
9448,0.15229601116187233
1230,0.2128878902079619
3080,0.41950725186372945
31315,0.12794752303818008
4972,0.2297071057397431
3509,0.12794752303818008
17220,0.41950725186372945
28577,0.46643614306517595
2777,0.15229601116187233
30712,0.15229601116187233
17749,0.14411541926102275
11126,0.9119671447000335
2748,0.4825862950226792
13376,0.15229601116187233
39084,0.12067152109963333
32128,0.19985021007491025
19927,0.41950725186372945
10216,0.28698621164740756
27913,0.19985021007491025
9174,0.11909455471059609
7657,0.23545377731839895
7132,0.09546131180923347
38920,0.7552185535296976
22344,0.7276641422027501
20878,0.09450502460339247
29851,0.34202769647562403
36385,0.4361670499288965
8539,0.2297071057397431
36671,0.12794752303818008
24243,0.41950725186372945
8905,0.12794752303818008
1963,0.34202769647562403
23294,0.2732629155428047
8482,0.41950725186372945
13102,0.17661663806886496
16011,0.18968682202655338
3804,0.19985021007491025
24378,0.41950725186372945
26034,0.2732629155428047
38947,0.19985021007491025
33285,0.2297071057397431
14816,0.19985021007491025
28852,0.2297071057397431
2761,0.2297071057397431
37853,0.18968682202655338
40302,0.19985021007491025
4297,0.12794752303818008
8946,0.41950725186372945
6529,0.1381070763358641
7053,0.23545377731839895
20995,0.17661663806886496
40459,0.871515278223323
11166,0.6161663087275318
39155,0.9127464625783487
1627,0.28698621164740756
31167,0.23545377731839895
28613,0.6677071802238489
38376,0.16459704809191456
11735,0.2297071057397431
12053,0.41950725186372945
40133,0.5890924149992814
12336,0.12794752303818008
30541,0.2297071057397431
32580,0.23545377731839895
28535,0.07073288060010088
25008,0.12067152109963333
41164,0.08862768967457205
32661,0.12794752303818008
25948,0.5111229840054804
7348,0.14411541926102275
28676,0.12794752303818008
36480,0.12794752303818008
39116,0.7276641422027501
27525,0.12794752303818008
887,0.13256210178157346
28360,0.2297071057397431
914,0.23545377731839895
16385,0.1381070763358641
15198,0.18968682202655338
31218,0.15229601116187233
5799,0.2128878902079619
25932,0.7706781262300935
20474,0.19985021007491025
10943,0.31616715541426416
38854,0.23545377731839895
11688,0.4361670499288965
8181,0.76997470456197
30774,0.4361670499288965
22642,0.23545377731839895
15017,0.19985021007491025
12248,0.4361670499288965
18671,0.09546131180923347
39113,0.18968682202655338
5459,0.16459704809191456
