client_id,subscribe
2986,0.18414280360294674
29710,0.1592074434592732
38938,0.3864873756504256
31313,0.21422243316673886
24173,0.19060795016119314
14426,0.747087702072339
40159,0.23338890717552171
12301,0.14853990763424613
9640,0.1456523598678292
19742,0.5830461759602369
5967,0.14598252234170278
25559,0.21397113136678356
34976,0.1713829273845313
38126,0.3628442044142875
17369,0.16949236194867928
40632,0.1733458041378569
37544,0.16617189984712732
11284,0.1644213440495623
36717,0.16869714458326632
14536,0.16861945117211924
26503,0.16311286985783818
22763,0.1627491068959479
32953,0.16362743458144177
413,0.3950377970108989
10762,0.17756051183025895
14745,0.1702848499499655
25946,0.32598164544236097
14804,0.5096699117040914
6790,0.14688302498985475
30453,0.15815866125818742
27455,0.37181539155067433
29826,0.14637924354716894
13689,0.15550592558418658
13795,0.26997107607762055
1835,0.6385440733989995
41043,0.17086995150995216
10563,0.32634427392645127
38265,0.24934478583801148
10848,0.14345279791478047
41155,0.1567631813922307
22925,0.14718616587617916
28583,0.1626750536893374
29133,0.15467752634635815
7588,0.15856900162310625
5242,0.6768797763050522
11667,0.16153570346412854
22369,0.18665208254903415
5409,0.1635130081395993
25931,0.21506702240180797
19851,0.16289156020789664
17993,0.3277175571586163
6007,0.20608796470906782
38467,0.6127960675136959
27753,0.33350510540044626
32117,0.28426681552491556
38191,0.2143599376643541
3984,0.17026937822623464
22119,0.141173642803046
6333,0.17214299544970657
2894,0.184205761842444
23883,0.15541845499868545
27380,0.1529786336080509
25244,0.1660271628613074
4913,0.15753948148862956
13238,0.1622682132377577
36086,0.18635368858295065
11187,0.15553990766987394
16635,0.1928456713776987
38210,0.22426911464195695
6312,0.22434093199301638
24671,0.17071678550892697
34134,0.29304948540760273
40160,0.1931856439905466
20698,0.15977643872571753
79,0.15804191068941165
4518,0.1496191366615252
9448,0.15670247371711532
1230,0.1665816786302237
3080,0.1793144418180941
31315,0.15449254198149456
4972,0.18968127424476888
3509,0.15223964837092954
17220,0.21279867939881342
28577,0.3375425527164403
2777,0.16162599176987658
30712,0.1613867051313584
17749,0.16280130138692192
11126,0.7309708229278344
2748,0.4089229128717187
13376,0.166029093415546
39084,0.15357997935011614
32128,0.16184533329546325
19927,0.20590665235980846
10216,0.22824311421835763
27913,0.17160323516271908
9174,0.15791550342635993
7657,0.1768798324913342
7132,0.1499540242474263
38920,0.39626277414011674
22344,0.40129054248367324
20878,0.1477924316627545
29851,0.17809912636636635
36385,0.27281214459172765
8539,0.17806529663804507
36671,0.15252292309181376
24243,0.2223028157011244
8905,0.14866483402392386
1963,0.18357718960245684
23294,0.1933399806810882
8482,0.2043412626433468
13102,0.16922687031826655
16011,0.15166939725998155
3804,0.1577288537244456
24378,0.19294541606147
26034,0.18071999793207078
38947,0.17719054987988883
33285,0.17874306296018957
14816,0.16957684516897778
28852,0.18238853485107426
2761,0.18081514078530764
37853,0.18054847612073216
40302,0.16355935579961053
4297,0.15251837225160736
8946,0.22240882739147202
6529,0.15935601799674579
7053,0.16938593802109025
20995,0.1634564648346248
40459,0.5360317163332169
11166,0.34116414249226595
39155,0.7410844962391145
1627,0.21140613266243993
31167,0.1770333004185035
28613,0.3578364365495873
38376,0.16060558471885533
11735,0.1793512866316247
12053,0.2119058267508214
40133,0.38648770567886226
12336,0.1487087422277326
30541,0.17448360555791204
32580,0.1715344473279865
28535,0.18214397381665512
25008,0.16721925533636597
41164,0.15679848279568084
32661,0.1521583716275668
25948,0.31306353791709285
7348,0.15470385256149213
28676,0.15236999966669307
36480,0.1489354073836435
39116,0.43510994902045497
27525,0.15542188671446253
887,0.1463720663022898
28360,0.17465553632038927
914,0.17223247833316402
16385,0.18376255219067616
15198,0.1587282793195094
31218,0.13963821140288196
5799,0.16031654802066772
25932,0.48489096195826836
20474,0.1754590475866293
10943,0.2019360138725957
38854,0.17105400398101273
11688,0.2683032835760339
8181,0.39832991106128407
30774,0.25924161333045265
22642,0.17247932342236755
15017,0.1760269001516632
12248,0.30290624009126327
18671,0.14751335096569318
39113,0.16545655432372955
5459,0.16577413723899623
40332,0.214220255269918
4176,0.15689770108130763
33598,0.16457127765713306
24730,0.1678204467386178
12921,0.19672971603561948
39404,0.14772951085651398
384,0.1826919603430196
24163,0.40490678854607004
1191,0.18704875236501034
30006,0.1498000270375027
16707,0.17976412566041367
30933,0.2746138778378761
40197,0.1663033823545794
33442,0.6193236740193273
39150,0.1816162365826495
29444,0.1754738044158366
303,0.15213934968526793
31566,0.16797838258800596
1003,0.4219040765904487
15390,0.1687078320325009
4676,0.18391137706668426
21973,0.16619517759003938
14632,0.36504234817247394
9008,0.15341678509518877
16090,0.15076664049147176
40269,0.5600414900447224
5392,0.15424536868752525
24790,0.16065456196116773
18937,0.25411808007886016
16886,0.16146162451264764
31072,0.14696125175298028
16021,0.15254286734212377
23569,0.152672684796304
30092,0.17908749560462583
9046,0.18745753045371782
29573,0.14911852051209565
29397,0.20321483416441294
14539,0.1410264594613391
15886,0.7163042419026124
12893,0.1576656811403865
13092,0.16914952875004935
31389,0.1479214585171544
41003,0.16609718936551093
10666,0.2160425902847045
17674,0.15255944532859794
25855,0.23428281888788408
20665,0.18228784808045076
1762,0.17520928319290152
18420,0.1742822083950387
14303,0.185498189280973
9813,0.16908097949267323
3271,0.16129111719448802
10557,0.1532694580427494
26367,0.2918605913704067
29417,0.16627777914563568
30526,0.19350671772065414
11276,0.14906364932913363
8412,0.16961590621860587
18535,0.1749799990824607
21542,0.1584029132900498
30549,0.3116245614532307
16087,0.201379192383281
35716,0.20210198211897035
27644,0.16178536169318955
328,0.18216691682990704
15127,0.14637619746409278
13835,0.1533381816557093
4798,0.1810746014033775
10247,0.1403705114319118
4809,0.17795766754943482
30856,0.15011469148784953
16225,0.15215767356638688
528,0.1772618331413876
24743,0.18154394015062095
663,0.149815210271819
20475,0.16134608641615344
793,0.1966620279897801
41098,0.16435648289229488
22232,0.3610933738032179
25036,0.17637557701511777
32489,0.1606353012633768
34867,0.20787267989914654
16007,0.7256018568758387
3632,0.5991669599853349
29532,0.15473774533553075
39728,0.16977043745135856
13054,0.156130150427485
22253,0.1477840932281758
40988,0.27559642702225323
38557,0.1645367715762107
32411,0.3023609761985968
20316,0.5403805243628275
40964,0.521943900898211
17670,0.14261686231480503
21634,0.16793324077840271
32798,0.16797799097255464
27056,0.15364886101114786
36904,0.15544572550057412
5081,0.1529119943088043
9386,0.1553836893510147
37023,0.17301659614396037
10355,0.17513111302839438
10870,0.14979306551963162
6440,0.1517283713859113
17089,0.24274061540907454
4738,0.3946937484097126
11683,0.3626207236807128
35532,0.14559905165022274
29127,0.2960940842192383
23053,0.19344367286718475
38288,0.17747694718973414
22510,0.31448194679155295
10956,0.19018508487859953
11978,0.17837365307606068
7748,0.16880678538025753
24581,0.4486220509258384
27049,0.1861020905771444
4288,0.15431541190713555
